FILE_DATE active resolved deaths new act.p res.p death.p new.p beta Date roll_mean roll_geo DailyMean
2020-12-29 19891 151562 4455 2553 0.00136520247083047 0.0104023335621139 0.00030576527110501 0.00017522306108442 0.137570245520318 2020-12-29 0.129383017630918 0.119855072236334 -2.3
2020-12-30 20558 153799 4474 2923 0.00141098146877145 0.0105558682223747 0.00030706932052162 0.000200617707618394 0.153601400189601 2020-12-30 0.135857684491006 0.122406163375402 1.7
2020-12-31 21617 156012 4530 3328 0.00148366506520247 0.0107077556623198 0.000310912834591627 0.000228414550446122 0.167453689959059 2020-12-31 0.13982984252141 0.126631467351542 0.7
2021-01-01 21582 158472 4581 2476 0.00148126286890872 0.0108765957446809 0.000314413177762526 0.000169938229238161 0.122051655800499 2021-01-01 0.145192734307406 0.127504428108225 0.7
2021-01-02 22847 160526 4625 3363 0.00156808510638298 0.0110175703500343 0.000317433081674674 0.000230816746739876 0.159500433747818 2021-01-02 0.144008113506978 0.133741230465188 0.7
2021-01-03 23611 162701 4650 2964 0.00162052161976664 0.0111668496911462 0.000319148936170213 0.000203431708991078 0.134378427599333 2021-01-03 0.141228216732616 0.138244646481885 1.1
2021-01-04 24778 164775 4679 3270 0.00170061770761839 0.0113091969800961 0.000321139327385038 0.000224433768016472 0.141793287335211 2021-01-04 0.137522042976226 0.144453913238677 0.8
2021-01-05 25840 166790 4730 3128 0.00177350720658888 0.0114474948524365 0.000324639670555937 0.000214687714481812 0.129277899917326 2021-01-05 0.143463439223057 0.143176630141641 1.1
2021-01-06 26064 169795 4767 3266 0.00178888126286891 0.0116537405628003 0.000327179135209334 0.000224159231297186 0.134142122769066 2021-01-06 0.129554211648954 0.14043257226657 0.9
2021-01-07 26718 172571 4856 3519 0.0018337680164722 0.0118442690459849 0.000333287577213452 0.000241523678792038 0.141510473664332 2021-01-07 0.130486789720544 0.137095789492768 -2
2021-01-08 28203 175309 4882 4249 0.00193568977350721 0.0120321894303363 0.000335072065888813 0.000291626630061771 0.163641429528314 2021-01-08 0.126750519499762 0.142960782069807 -4.8
2021-01-09 57382 356448 9844 3443 0.00393836650652025 0.0244645161290323 0.000675634866163349 0.000236307481125601 0.0621358407290971 2021-01-09 0.122781852538353 0.124947735122271 0.8
2021-01-10 30079 180720 4983 3945 0.00206444749485244 0.0124035689773507 0.000342004118050789 0.000270761839396019 0.140906474100461 2021-01-10 0.118689034037119 0.125797336048155 0.1
2021-01-11 30632 183476 5012 3338 0.00210240219629375 0.0125927247769389 0.000343994509265614 0.000229100892244338 0.115639395789741 2021-01-11 0.115719327473371 0.122186004828934 -1
2021-01-12 30141 186829 5053 2903 0.00206870281400137 0.0128228551818806 0.000346808510638298 0.000199245024021963 0.101497231187461 2021-01-12 0.108064265001158 0.118035175843082 -0.5
2021-01-13 29636 190221 5127 2961 0.00203404255319149 0.0130556623198353 0.000351887439945093 0.000203225806451613 0.10549239326043 2021-01-13 0.115354531456566 0.114052592462342 1.5
2021-01-14 29307 193814 5189 3326 0.0020114619080302 0.0133022649279341 0.000356142759094029 0.000228277282086479 0.120722527718096 2021-01-14 0.113272132039517 0.111493097396037 3.4
2021-01-15 28825 197194 5289 2998 0.00197838023335621 0.013534248455731 0.000363006177076184 0.00020576527110501 0.110055992222819 2021-01-15 0.110264994279155 0.105350502994165 4.2
2021-01-16 28618 200406 5340 3056 0.00196417295813315 0.0137547014413178 0.000366506520247083 0.00020974605353466 0.113167705916955 2021-01-16 0.106041641086012 0.114771432947819 2.3
2021-01-17 28893 203484 5409 3422 0.00198304735758408 0.0139659574468085 0.00037124227865477 0.000234866163349348 0.126329678181119 2021-01-17 0.106102019817422 0.112994869325202 2.3
2021-01-18 28621 206310 5433 2578 0.00196437886067261 0.0141599176389842 0.000372889498970487 0.000176938915579959 0.0945894314672019 2021-01-18 0.104093256313981 0.109797525611654 -0.5
2021-01-19 27615 209183 5479 1913 0.00189533287577213 0.0143571036376115 0.000376046671242279 0.000131297185998627 0.0719337588354617 2021-01-19 0.104307333907739 0.104527929329683 0
2021-01-20 26467 212897 5568 2655 0.00181654083733699 0.0146120109814688 0.000382155113246397 0.000182223747426218 0.105915044380302 2021-01-20 0.102601805677844 0.104587653577011 -4
2021-01-21 26063 215887 5614 2632 0.00178881262868909 0.0148172271791352 0.000385312285518188 0.000180645161290323 0.106661183194011 2021-01-21 0.0996441888610567 0.102753657111977 1.6
2021-01-22 25263 219262 5701 2662 0.00173390528483185 0.0150488675360329 0.000391283459162663 0.000182704186684969 0.111554535379123 2021-01-22 0.0985147574853226 0.102952373798045 -1.9
2021-01-23 24545 222287 5753 2359 0.00168462594371997 0.0152564859299931 0.000394852436513384 0.000161908030199039 0.101229008307688 2021-01-23 0.0994771451978599 0.101325691136915 -7.3
2021-01-24 24153 225046 5803 2417 0.00165772134522992 0.0154458476321208 0.000398284145504461 0.000165888812628689 0.105626360463609 2021-01-24 0.095678692906972 0.0987676793875266 -4
2021-01-25 23620 227494 5846 1958 0.00162113932738504 0.015613864104324 0.000401235415236788 0.000134385724090597 0.0866834118370635 2021-01-25 0.0951116208153471 0.0975437883907473 0.1
2021-01-26 23036 229755 5909 1740 0.00158105696636925 0.0157690459849005 0.000405559368565546 0.000119423472889499 0.0786704728232227 2021-01-26 0.0927059387918074 0.0987992760537283 -1.5
2021-01-27 21932 232480 5958 1670 0.00150528483184626 0.0159560741249142 0.000408922443376802 0.00011461908030199 0.0793258783440869 2021-01-27 0.0940501432079791 0.0948023454081373 -5.4
2021-01-28 21478 234971 6014 2093 0.00147412491420728 0.0161270418668497 0.000412765957446809 0.000143651338366507 0.102691678552636 2021-01-28 0.0934259211921605 0.0942900923926449 -9.4
2021-01-29 20357 237871 6072 1837 0.00139718599862732 0.0163260809883322 0.000416746739876458 0.000126080988332189 0.0947147612143455 2021-01-29 0.0966788666894873 0.0921113752664601 -9.4
2021-01-30 19724 240494 6145 2063 0.00135374056280027 0.0165061084420041 0.000421757035003432 0.00014159231297186 0.11063843922089 2021-01-30 0.0915513047719205 0.0932884126652708 -6.3
2021-01-31 19216 242807 6188 1848 0.00131887439945093 0.0166648592999314 0.000424708304735758 0.000126835964310227 0.101256806352878 2021-01-31 0.0905552873581556 0.092727072268027 -6.5
2021-02-01 19017 244939 6224 1969 0.00130521619766644 0.0168111873713109 0.000427179135209334 0.000135140700068634 0.109454030318351 2021-02-01 0.0902750266046779 0.0958688175397276 -5.8
2021-02-02 17813 247236 5876 745 0.00122258064516129 0.016968840082361 0.000403294440631434 5.11324639670556e-05 0.0427775394002555 2021-02-02 0.0928053450692737 0.0878775515019513 -3.9
2021-02-03 16811 248981 6305 1172 0.0011538091969801 0.0170886067261496 0.00043273850377488 8.04392587508579e-05 0.0723537564477324 2021-02-03 0.0906299187559797 0.0867301827064472 -2.5
2021-02-04 16330 250937 6393 1563 0.00112079615648593 0.0172228551818806 0.000438778311599176 0.000107275223061084 0.100729853278293 2021-02-04 0.0913303501658589 0.086491522032069 0.1
2021-02-05 15722 253170 6438 1670 0.00107906657515443 0.0173761153054221 0.000441866849691146 0.00011461908030199 0.112426990466516 2021-02-05 0.0889095860813393 0.0886359024001808 -1.7
2021-02-06 15269 254966 6483 1388 0.00104797529169526 0.0174993822923816 0.000444955387783116 9.5264241592313e-05 0.0954104550278324 2021-02-06 0.0936802977111814 0.0867805737712034 -6.6
2021-02-07 14799 256903 6505 1489 0.00101571722717914 0.017632326698696 0.00044646533973919 0.00010219629375429 0.106159826222033 2021-02-07 0.0953891135075069 0.0873687712234428 -8.4
2021-02-08 14331 258603 6538 1265 0.000983596431022649 0.0177490048043926 0.000448730267673301 8.68222374742622e-05 0.0925086817267135 2021-02-08 0.0919188769267731 0.0852944196074342 -8.7
2021-02-09 13948 259991 6555 1022 0.000957309540150995 0.0178442690459849 0.000449897048730268 7.01441317776253e-05 0.0761725208091504 2021-02-09 0.0887328504223135 0.092622846223904 -5.6
2021-02-10 13270 261700 6596 1072 0.000910775566231984 0.0179615648592999 0.000452711050102951 7.35758407687028e-05 0.0843154670220107 2021-02-10 0.0910162253926578 0.0946695759581914 -7.2
2021-02-11 12853 263044 6614 945 0.000882155113246397 0.0180538091969801 0.000453946465339739 6.48592999313658e-05 0.076438197213156 2021-02-11 0.0879952631430657 0.0910100436077927 -6.3
2021-02-12 12496 264459 6632 1076 0.000857652711050103 0.0181509265614276 0.000455181880576527 7.3850377487989e-05 0.0901248049352984 2021-02-12 0.0870466468920682 0.0881802421498789 -10.8
2021-02-13 12343 265893 6651 1300 0.000847151681537406 0.0182493479752917 0.000456485929993137 8.92244337680165e-05 0.111394079820243 2021-02-13 0.0877612539191673 0.0901531147780349 -10.2
2021-02-14 12047 267128 6693 981 0.000826835964310226 0.0183341111873713 0.000459368565545642 6.73301304049417e-05 0.0850130904748876 2021-02-14 0.0871882201570086 0.0873370824126651 -7.1
2021-02-15 11725 268401 6706 964 0.000804735758407687 0.0184214824982841 0.000460260809883322 6.61633493479753e-05 0.0858683679697313 2021-02-15 0.090854691459751 0.0864126559263771 -5.6
2021-02-16 11604 269413 6719 904 0.000796431022649279 0.0184909402882636 0.000461153054221002 6.20452985586822e-05 0.0811747699988442 2021-02-16 0.0944806570646852 0.0872014003163683 -9.2
2021-02-17 10985 270869 6729 847 0.000753946465339739 0.0185908716540837 0.000461839396019218 5.81331503088538e-05 0.0803042306869 2021-02-17 0.0964634168128509 0.0865963010057515 -7.6
2021-02-18 10702 272146 6773 1038 0.00073452299245024 0.0186785175017159 0.000464859299931366 7.12422786547701e-05 0.102103496332353 2021-02-18 0.100148120468283 0.0902528230797568 -4.4
2021-02-19 10550 273401 6820 1150 0.000724090597117364 0.0187646533973919 0.000468085106382979 7.89293067947838e-05 0.115506564169837 2021-02-19 0.103321288051926 0.0935094308508815 -3.6
2021-02-20 10437 274714 6848 1228 0.000716334934797529 0.0188547700754976 0.000470006863417982 8.42827728208648e-05 0.125273398057403 2021-02-20 0.105947892394317 0.0950912734174558 -4.1
2021-02-21 10371 275854 6861 1087 0.000711805078929307 0.0189330130404942 0.000470899107755662 7.46053534660261e-05 0.110806016062914 2021-02-21 0.110315158975279 0.0987598249136439 -4.2
2021-02-22 10335 276937 6872 1058 0.000709334248455731 0.0190073438572409 0.000471654083733699 7.26149622512011e-05 0.10808054105523 2021-02-22 0.112871461793119 0.102059581452405 1.6
2021-02-23 10296 277939 6884 975 0.00070665751544269 0.0190761153054221 0.000472477693891558 6.69183253260124e-05 0.0995610003955811 2021-02-23 0.115005528034901 0.105080145757066 2.7
2021-02-24 10050 279230 6893 1054 0.000689773507206589 0.0191647220315717 0.000473095401509952 7.23404255319149e-05 0.110875096753637 2021-02-24 0.114266164862468 0.110035880159839 4.9
2021-02-25 10071 280324 6916 1138 0.000691214824982841 0.0192398078242965 0.000474673987645848 7.81056966369252e-05 0.119997616057226 2021-02-25 0.113693844957126 0.112603834397993 -0.2
2021-02-26 10294 281331 6944 1258 0.000706520247083047 0.0193089224433768 0.000476595744680851 8.63417982155113e-05 0.130445027862318 2021-02-26 0.112806941214715 0.114577414293955 -0.3
2021-02-27 10479 282315 6960 1185 0.000719217570350034 0.0193764584763212 0.000477693891557996 8.13315030885381e-05 0.120097855850368 2021-02-27 0.112318739300288 0.113888889803793 3.7
2021-02-28 10492 283344 6980 1062 0.000720109814687714 0.0194470830473576 0.000479066575154427 7.28894989704873e-05 0.106799776725518 2021-02-28 0.11029961553698 0.113291322299342 4.1
2021-03-01 10570 284283 6986 1023 0.000725463280713796 0.01951153054221 0.000479478380233356 7.02127659574468e-05 0.101872214858353 2021-03-01 0.107652586727992 0.11233792406155 -1.5
2021-03-02 10546 285262 6997 966 0.000723816060398078 0.0195787234042553 0.000480233356211393 6.63006177076184e-05 0.0961435869945932 2021-03-02 0.107366326633918 0.111778789979117 -5.9
2021-03-03 10397 286352 7014 958 0.000713589567604667 0.0196535346602608 0.00048140013726836 6.5751544269046e-05 0.0967412304104809 2021-03-03 0.104790841636009 0.109622338012645 3.6
2021-03-04 10309 287424 7024 994 0.000707549759780371 0.0197271105010295 0.000482086479066575 6.82223747426218e-05 0.101468414394314 2021-03-04 0.108630409327582 0.107026937098506 -2.6
2021-03-05 10378 288583 7046 1250 0.000712285518188058 0.0198066575154427 0.000483596431022649 8.57927247769389e-05 0.128441207203798 2021-03-05 0.116987286167825 0.106790506610243 -3.6
2021-03-06 10210 289735 7052 990 0.000700754975978037 0.0198857240905971 0.000484008236101579 6.79478380233356e-05 0.102069460865008 2021-03-06 0.119206812877941 0.10433770966443 -3.8
2021-03-07 10389 290840 7067 1299 0.000713040494166095 0.0199615648592999 0.000485037748798902 8.91557995881949e-05 0.133676750566528 2021-03-07 0.123071665088019 0.107737725884087 -3.9
2021-03-08 11016 291834 7077 1631 0.000756074124914207 0.0200297872340426 0.000485724090597117 0.00011194234728895 0.160370352740052 2021-03-08 0.123130034210704 0.114953030143702 1.5
2021-03-09 11223 292806 7083 1185 0.000770281400137268 0.0200964996568291 0.000486135895676047 8.13315030885381e-05 0.111680273965403 2021-03-09 0.122911653376181 0.117439490747369 6
2021-03-10 11311 294018 7099 1316 0.000776321207961565 0.0201796842827728 0.000487234042553192 9.03225806451613e-05 0.123795195881028 2021-03-10 0.117506512721758 0.121650260390365 8.7
2021-03-11 11283 295128 7109 1092 0.000774399450926561 0.0202558682223747 0.000487920384351407 7.49485243651338e-05 0.101876998253111 2021-03-11 0.120155950563648 0.121720118539845 12.8
2021-03-12 11512 296252 7127 1371 0.000790116678105697 0.0203330130404942 0.000489155799588195 9.40974605353466e-05 0.126912541362139 2021-03-12 0.112504260164956 0.121512101711671 4.6
2021-03-13 23636 594806 14276 1468 0.00162223747426218 0.0408240219629375 0.000979821551132464 0.000100754975978037 0.0642334762840454 2021-03-13 0.109389155820364 0.113732882883713 0.5
2021-03-14 12383 298570 7153 1747 0.000849897048730268 0.0204921070693205 0.000490940288263555 0.00011990391214825 0.152222815459756 2021-03-14 0.110068369462267 0.115863488548984 -0.5
2021-03-15 12528 299684 7162 1268 0.000859849004804393 0.0205685655456417 0.000491557995881949 8.70281400137268e-05 0.106808519949207 2021-03-15 0.113988361843805 0.109327575395777 -4.2
2021-03-16 12506 300769 7173 1074 0.000858339052848318 0.0206430336307481 0.000492312971859986 7.37131091283459e-05 0.0898745435532607 2021-03-16 0.116046939190369 0.105987001657896 0.8
2021-03-17 12512 302257 7187 1508 0.000858750857927248 0.0207451612903226 0.000493273850377488 0.000103500343170899 0.128549691374351 2021-03-17 0.127187719007754 0.106559159037849 5.4
2021-03-18 12814 303493 7202 1553 0.000879478380233356 0.020829993136582 0.000494303363074811 0.000106588881262869 0.129316944923874 2021-03-18 0.124678687423767 0.110252342773609 3.5
2021-03-19 13253 304789 7212 1745 0.000909608785175017 0.0209189430336307 0.000494989704873027 0.000119766643788607 0.14132258278809 2021-03-19 0.117912292356005 0.111959321742975 -0.4
2021-03-20 13810 306050 7223 1829 0.000947838023335621 0.0210054907343857 0.000495744680851064 0.000125531914893617 0.142218935005738 2021-03-20 0.120610888774291 0.125422072389432 6.3
2021-03-21 14230 307403 7241 1791 0.000976664378860673 0.0210983527796843 0.000496980096087852 0.000122923816060398 0.134659594371846 2021-03-21 0.118016866289873 0.123244602503748 8.9
2021-03-22 29502 617156 14488 1699 0.0020248455730954 0.0423579958819492 0.000994371997254633 0.000116609471516815 0.0594437544748784 2021-03-22 0.12245243111933 0.113347204466246 9.8
2021-03-23 15017 309849 7253 1546 0.00103067947838023 0.0212662319835278 0.00049780370624571 0.000106108442004118 0.108764718481258 2021-03-23 0.12233995150964 0.11647875485706 10.6
2021-03-24 15047 311380 7263 1571 0.00103273850377488 0.0213713109128346 0.000498490048043926 0.000107824296499657 0.110391533983426 2021-03-24 0.123600951614652 0.113972171710024 11.4
2021-03-25 16081 312709 7280 2380 0.00110370624571036 0.0214625257378174 0.000499656829100892 0.000163349347975292 0.160365898730073 2021-03-25 0.124781473629028 0.117530278336258 14.1
2021-03-26 16563 314384 7292 2169 0.00113678792038435 0.0215774879890185 0.000500480439258751 0.000148867536032944 0.140535225520263 2021-03-26 0.133027293913966 0.117436511056004 7.1
2021-03-27 17519 315865 7308 2453 0.00120240219629375 0.0216791352093343 0.000501578586135896 0.000168359643102265 0.151045935740823 2021-03-27 0.135440765717197 0.11845109673792 5.8
2021-03-28 18405 317408 7327 2448 0.00126321207961565 0.0217850377487989 0.000502882635552505 0.000168016472203157 0.142923248472478 2021-03-28 0.137271161579087 0.119463206821962 6.5
2021-03-29 18965 318932 7337 2094 0.00130164722031572 0.0218896362388469 0.000503568977350721 0.000143719972546328 0.11716449646944 2021-03-29 0.133057899183312 0.131623280673065 3.7
2021-03-30 19810 320409 7351 2336 0.00135964310226493 0.0219910089224434 0.000504529855868222 0.000160329444063143 0.125659021103877 2021-03-30 0.134614695632256 0.134366392941815 10.5
2021-03-31 20155 322382 7366 2333 0.00138332189430336 0.0221264241592313 0.000505559368565546 0.000160123541523679 0.123204305016655 2021-03-31 0.132925692406001 0.136490848090864 7.9
2021-04-01 20875 324196 7389 2557 0.00143273850377488 0.0222509265614276 0.000507137954701441 0.000175497597803706 0.130873061959651 2021-04-01 0.131625661396605 0.13258509665552 0.7
2021-04-02 22016 326121 7412 3089 0.00151105010295127 0.0223830473575841 0.000508716540837337 0.000212010981468771 0.151432800662866 2021-04-02 0.132418104186712 0.134007235074204 0.7
2021-04-03 23190 327940 7428 3009 0.00159162663006177 0.0225078929306795 0.000509814687714482 0.000206520247083047 0.139222913157038 2021-04-03 0.132013014492871 0.132455910631298 3.5
2021-04-04 24320 329839 7440 3041 0.00166918325326012 0.0226382292381606 0.00051063829787234 0.000208716540837337 0.133823031406708 2021-04-04 0.132307577332533 0.131216855576201 6.9
2021-04-05 25487 331600 7450 2938 0.00174927934111187 0.0227590940288264 0.000511324639670556 0.000201647220315717 0.122711596000192 2021-04-05 0.122291884083548 0.132086844586704 9.8
2021-04-06 26568 333576 7458 3065 0.00182347288949897 0.0228947151681537 0.000511873713109128 0.000210363761153054 0.122823393246985 2021-04-06 0.122699257216832 0.131656856818313 10.2
2021-04-07 27359 335983 7475 3215 0.00187776252573782 0.0230599176389842 0.000513040494166095 0.000220658888126287 0.125266244894293 2021-04-07 0.12160445576994 0.131969393830423 11.8
2021-04-08 56118 677118 14988 3295 0.00385161290322581 0.0464734385724091 0.00102868908716541 0.000226149622512011 0.0607632092167506 2021-04-08 0.123386209816367 0.118269253636275 14.9
2021-04-09 29627 341200 7512 4227 0.0020334248455731 0.0234179821551132 0.000515579958819492 0.000290116678105697 0.154284412595854 2021-04-09 0.125247135880038 0.118584874561353 14.7
2021-04-10 30999 343622 7531 3813 0.00212759094028826 0.023584214138641 0.000516884008236102 0.000261702127659574 0.131559303028796 2021-04-10 0.123175040399788 0.117629584345658 15.2
2021-04-11 32817 346239 7552 4456 0.00225236787920384 0.023763829787234 0.000518325326012354 0.000305833905284832 0.146295309731698 2021-04-11 0.122442685071295 0.119136563313906 13.3
2021-04-12 34758 348684 7567 4401 0.00238558682223747 0.0239316403568977 0.000519354838709677 0.000302059025394647 0.135738078445889 2021-04-12 0.132651719971451 0.120866100240664 8.8
2021-04-13 35840 351257 7582 3670 0.00245984900480439 0.0241082361015786 0.000520384351407001 0.000251887439945093 0.108318724885234 2021-04-13 0.128988144260143 0.118715579424292 10.6
2021-04-14 36808 354417 7610 4156 0.00252628689087165 0.0243251201098147 0.000522306108442004 0.000285243651338367 0.120139757594841 2021-04-14 0.126440662044402 0.118009030937654 10.4
2021-04-15 38341 357591 7639 4736 0.00263150308853809 0.0245429649965683 0.000524296499656829 0.000325051475634866 0.132226453517846 2021-04-15 0.120989134270251 0.131872702948506 7
2021-04-16 39977 360742 7664 4812 0.00274378860672615 0.024759231297186 0.000526012354152368 0.000330267673301304 0.128639382616697 2021-04-16 0.117295936858518 0.128492153320333 8
2021-04-17 40694 364353 7698 4362 0.0027929993136582 0.0250070693205216 0.000528345916266301 0.000299382292381606 0.113726927518607 2021-04-17 0.113893598121448 0.1258460861139 8
2021-04-18 41588 367691 7716 4250 0.00285435827041867 0.025236170212766 0.000529581331503089 0.000291695264241592 0.108134615312641 2021-04-18 0.111534997846135 0.120527868342237 8.9
2021-04-19 42863 370844 7735 4447 0.00294186684969115 0.0254525737817433 0.000530885380919698 0.000305216197666438 0.109885696563763 2021-04-19 0.0990948758763454 0.116944237987398 10.6
2021-04-20 42941 374213 7757 3469 0.00294722031571723 0.0256838023335621 0.000532395332875772 0.000238091969800961 0.0845023537257383 2021-04-20 0.0886935839948261 0.112868789284212 3.1
2021-04-21 42917 378417 7789 4212 0.00294557309540151 0.0259723404255319 0.000534591626630062 0.000289087165408373 0.103629555667654 2021-04-21 0.0873404685717709 0.110510105339205 1.5
2021-04-22 83924 766028 15658 3682 0.00576005490734386 0.0525757035003432 0.00107467398764585 0.000252711050102951 0.0451455997293169 2021-04-22 0.0863391819955539 0.0947829336952491 2.6
2021-04-23 83470 775424 15726 4505 0.00572889498970487 0.0532205902539465 0.00107934111187371 0.000309196980096088 0.0558303394460627 2021-04-23 0.0836020041570254 0.0841286474823147 9.9
2021-04-24 41473 392044 7887 4094 0.00284646533973919 0.0269076183939602 0.000541317776252574 0.00028098833218943 0.10425511955722 2021-04-24 0.0837577963058911 0.0830900032800502 12.3
2021-04-25 41157 396283 7911 3947 0.00282477693891558 0.0271985586822237 0.000542964996568291 0.000270899107755662 0.101125609279122 2021-04-25 0.0823974778426833 0.0822983485802229 7.2
2021-04-26 40586 400340 7935 3510 0.00278558682223747 0.0274770075497598 0.000544612216884008 0.000240905971173644 0.090725451694064 2021-04-26 0.091155561614924 0.0800762429034614 4.2
2021-04-27 39914 404248 7964 3265 0.00273946465339739 0.0277452299245024 0.000546602608098833 0.000224090597117364 0.0855928987677985 2021-04-27 0.098612934087904 0.0802230648073768 8.5
2021-04-28 38853 408765 7988 3480 0.00266664378860673 0.0280552505147563 0.00054824982841455 0.000238846945778998 0.0941073264251989 2021-04-28 0.0972284214696029 0.079126001674057 12.5
2021-04-29 38438 413010 8029 3871 0.00263816060398078 0.0283466026080988 0.000551063829787234 0.000265682910089224 0.106452186135002 2021-04-29 0.0979266560177116 0.0894415054697156 9.5
2021-04-30 38061 417252 8051 3887 0.00261228551818806 0.0286377487989019 0.000552573781743308 0.000266781056966369 0.108031946756923 2021-04-30 0.0989288625029712 0.0982864530505847 7.3
2021-05-01 37437 421216 8080 3369 0.00256945778997941 0.0289098146877145 0.000554564172958133 0.000231228551818806 0.0945635312291126 2021-05-01 0.0981153370764299 0.096925996690288 7.4
2021-05-02 37200 425163 8102 3732 0.0025531914893617 0.0291807137954701 0.000556074124914207 0.000256142759094029 0.106013251115883 2021-05-02 0.0972515717482866 0.0975817729336044 13
2021-05-03 36997 428786 8118 3436 0.00253925875085793 0.0294293754289636 0.000557172271791352 0.00023582704186685 0.0977408970908808 2021-05-03 0.0970714045430538 0.0986256163647444 10.5
2021-05-04 36440 432109 8143 2791 0.00250102951269732 0.0296574468085106 0.000558888126286891 0.000191557995881949 0.0798982207820099 2021-05-04 0.0957917998657469 0.0976603355843757 9.4
2021-05-05 34976 436470 8187 2941 0.00240054907343857 0.0299567604667124 0.000561908030199039 0.000201853122855182 0.0880609691281958 2021-05-05 0.095330382618034 0.0967382475922067 9.6
2021-05-06 34376 440467 8214 3424 0.00235936856554564 0.0302310912834592 0.000563761153054221 0.000235003431708991 0.105191015698373 2021-05-06 0.0951538975209672 0.0965736834866925 8.7
2021-05-07 33645 444342 8236 3166 0.00230919698009609 0.0304970487302677 0.000565271105010295 0.000217295813315031 0.0990747140157742 2021-05-07 0.0938954258012631 0.095386933161965 7.6
2021-05-08 32888 447938 8261 2864 0.00225724090597117 0.030743857240906 0.000566986959505834 0.000196568291008922 0.0913336104951225 2021-05-08 0.0923417215714352 0.0949145373139448 9.4
2021-05-09 32404 451591 8308 3216 0.00222402196293754 0.0309945778997941 0.000570212765957447 0.000220727522306108 0.104777855436415 2021-05-09 0.0913004823386805 0.094755733879512 8.2
2021-05-10 31991 454701 8327 2716 0.00219567604667124 0.0312080301990391 0.000571516815374056 0.000186410432395333 0.0889315950529516 2021-05-10 0.0904652717215528 0.0934857605157629 9.4
2021-05-11 31151 457599 8342 2073 0.00213802333562114 0.031406932052162 0.00057254632807138 0.000142278654770076 0.0690222911732149 2021-05-11 0.0888954285152869 0.0915518695463581 8.1
2021-05-12 29962 461076 8374 2320 0.00205641729581331 0.0316455730954015 0.000574742621825669 0.000159231297185999 0.0807722944989131 2021-05-12 0.0827339535562915 0.0904288626520757 12.2
2021-05-13 29235 464531 8405 2759 0.00200652024708305 0.031882704186685 0.000576870281400137 0.00018936170212766 0.0993445413784783 2021-05-13 0.0800897259691702 0.0896931471957681 14.1
2021-05-14 28069 468033 8431 2362 0.00192649279341112 0.03212306108442 0.000578654770075498 0.000162113932738504 0.0880858115719126 2021-05-14 0.0799253538257159 0.0881993581806553 14.9
2021-05-15 55132 942192 16910 2584 0.00378393960192176 0.0646665751544269 0.00116060398078243 0.000177350720658888 0.0482032857821552 2021-05-15 0.079642289405654 0.0805035173293335 15.7
2021-05-16 26656 474175 8485 2199 0.00182951269732327 0.032544612216884 0.000582361015785861 0.000150926561427591 0.0862682623265657 2021-05-16 0.0781529914979885 0.0782987946611301 17.2
2021-05-17 25869 477128 8489 2170 0.00177549759780371 0.032747288949897 0.000582635552505148 0.000148936170212766 0.0877809900487714 2021-05-17 0.079712666965446 0.0781532661659134 17.4
2021-05-18 24966 479630 8506 1616 0.00171352093342485 0.0329190116678106 0.000583802333562114 0.000110912834591627 0.0670408402327814 2021-05-18 0.0798612583214785 0.0778287402371708 19.9
2021-05-19 23416 482749 8525 1588 0.00160713795470144 0.033133081674674 0.000585106382978723 0.000108991077556623 0.0703472091452546 2021-05-19 0.0854699816755728 0.0763073464106316 21.7
2021-05-20 23026 485512 8552 2400 0.00158037062457104 0.0333227179135209 0.000586959505833905 0.000164722031571723 0.110262269650681 2021-05-20 NA 0.0774524820192526 24.1
2021-05-21 22200 488201 8579 1890 0.00152367879203844 0.0335072752230611 0.000588812628689087 0.000129718599862732 0.0891259510641404 2021-05-21 NA 0.0775824796785509 24.5
2021-05-22 21454 490721 8599 1794 0.00147247769389156 0.0336802333562114 0.000590185312285518 0.000123129718599863 0.0874643492608152 2021-05-22 NA 0.0844750727347569 24.2
